,2010_2014_percent_upzoned,2010_2018_percent_upzoned,2014_2018_percent_upzoned,d_2010_2014_resid_units,d_2010_2018_resid_units,d_2014_2018_resid_units,orig_percent_residential,orig_percent_mixed_development,orig_percent_subsidized_properties,2002_2010_percent_upzoned,d_2002_2010_resid_units,d_2010_2018_pop_density,d_2010_2018_resid_unit_density,d_2010_2018_per_capita_income,d_2010_2018_percent_non_hispanic_or_latino_white_alone,d_2010_2018_percent_non_hispanic_black_alone,d_2010_2018_percent_hispanic_any_race,d_2010_2018_percent_non_hispanic_asian_alone,d_2010_2018_percent_multi_family_units,d_2010_2018_percent_occupied_housing_units,d_2010_2018_median_gross_rent,d_2010_2018_median_home_value,d_2010_2018_percent_households_with_people_under_18,d_2010_2018_percent_of_households_in_same_house_year_ago,d_2010_2018_percent_bachelor_degree_or_higher,d_2010_2018_percent_car_commuters,d_2010_2018_percent_public_transport_commuters,d_2010_2018_percent_public_transport_trips_under_45_min,d_2010_2018_percent_car_trips_under_45_min,d_2010_2014_pop_density,d_2010_2014_resid_unit_density,d_2010_2014_per_capita_income,d_2010_2014_percent_non_hispanic_or_latino_white_alone,d_2010_2014_percent_non_hispanic_black_alone,d_2010_2014_percent_hispanic_any_race,d_2010_2014_percent_non_hispanic_asian_alone,d_2010_2014_percent_multi_family_units,d_2010_2014_percent_occupied_housing_units,d_2010_2014_median_gross_rent,d_2010_2014_median_home_value,d_2010_2014_percent_households_with_people_under_18,d_2010_2014_percent_of_households_in_same_house_year_ago,d_2010_2014_percent_bachelor_degree_or_higher,d_2010_2014_percent_car_commuters,d_2010_2014_percent_public_transport_commuters,d_2010_2014_percent_public_transport_trips_under_45_min,d_2010_2014_percent_car_trips_under_45_min,d_2014_2018_pop_density,d_2014_2018_resid_unit_density,d_2014_2018_per_capita_income,d_2014_2018_percent_non_hispanic_or_latino_white_alone,d_2014_2018_percent_non_hispanic_black_alone,d_2014_2018_percent_hispanic_any_race,d_2014_2018_percent_non_hispanic_asian_alone,d_2014_2018_percent_multi_family_units,d_2014_2018_percent_occupied_housing_units,d_2014_2018_median_gross_rent,d_2014_2018_median_home_value,d_2014_2018_percent_households_with_people_under_18,d_2014_2018_percent_of_households_in_same_house_year_ago,d_2014_2018_percent_bachelor_degree_or_higher,d_2014_2018_percent_car_commuters,d_2014_2018_percent_public_transport_commuters,d_2014_2018_percent_public_transport_trips_under_45_min,d_2014_2018_percent_car_trips_under_45_min,orig_pop_density,orig_percent_non_hispanic_or_latino_white_alone,orig_percent_non_hispanic_black_alone,orig_percent_hispanic_any_race,orig_percent_non_hispanic_asian_alone,orig_median_age,orig_per_capita_income,orig_resid_unit_density,orig_percent_multi_family_units,orig_percent_occupied_housing_units,orig_median_gross_rent,orig_median_home_value,orig_percent_households_with_people_under_18,orig_percent_of_households_in_same_house_year_ago,orig_percent_bachelor_degree_or_higher,orig_percent_car_commuters,orig_percent_public_transport_commuters,orig_percent_public_transport_trips_under_45_min,orig_percent_car_trips_under_45_min
d_2014_2018_percent_occupied_housing_units,-0.04757022979951808,-0.039586962724827895,0.03412630824930862,0.0332384274453667,-0.05639540347649568,-0.059675791588444015,-0.023479126845900485,-0.0046664185294707635,0.05509109054192616,0.07257817275052514,0.05651233059232696,0.19915969233269817,0.03348325144559709,-0.0077762148129542855,0.10858337693339504,-0.06670027441759493,0.07208245178587126,-0.03141817273764536,-0.07549759802913826,0.6121536529490672,-0.07166725155567577,-0.034733436920950836,-0.013415123182980796,0.0569979534043662,-0.018049073296344562,-0.025938961862111486,-0.0017521250728202943,0.05716968452854387,-0.06840639817405157,-0.08911056519728425,0.037256004082843734,-0.03988490760073609,0.06368261544213107,-0.08584078433413506,0.0031461527956371926,-0.02231315545875841,-0.04248054689008264,-0.23951406911725118,0.008607995923320906,-0.03903394535675887,-0.006893816229911961,-0.013582098522557175,-0.031100358474992096,-0.03190436418687454,0.025725447712500172,0.007322096170912998,0.027461290823981344,0.36613828614619925,0.01200126571774914,-0.004925991373730508,0.040004941775379485,0.017281878935213057,0.06379570551602498,-0.019965960257162615,-0.05049168723276995,1.0,-0.06618806822492208,-0.024716794535556138,0.01695310463724827,0.07715838876080533,-0.004607992598405851,0.006932022196402257,-0.03615519175142256,-0.008065643887177471,-0.07714701537070945,0.057796585825890284,-0.1452727644637457,0.14343089702300008,0.07949587123776963,-0.1136869293178578,-0.08503387869286752,-0.07867561214524905,0.044314457216985674,0.08285518706447637,-0.10621464436301374,-0.13354580023741672,-0.10253615434617634,0.08658593669874876,0.008252547719459881,-0.08422159962082859,-0.03216494001990523,0.08201626651142392,-0.10084904632961825,0.04412070523640422
d_2014_2018_median_gross_rent,0.023999131637751036,0.01005273356216642,-0.03601549784362697,0.007484556495193914,0.038039340973254884,0.016508836502623296,0.016481283316593938,0.06517449503076443,-0.07656490167418506,0.00023723003867561306,-0.06185412552422368,0.07370309126492214,0.0534546267462352,0.3062765102771916,0.016010346543818155,-0.0144826832158661,-0.03028593814352371,0.03922593868529657,0.027845251632729603,-0.043664615161827895,0.7238486419870598,0.13830923155826957,0.11011534389708892,-0.06647038524730933,0.18115832634778187,-0.029079551246847697,0.00593017446721938,-0.05970308799652856,0.07267781063595027,0.03080957118718705,0.04739179910535053,0.12177912571489005,0.05281071839980792,0.023741706155276657,-0.04756470515840418,0.036797495285988684,0.06180755102488659,0.012892825856053827,-0.16979399140499937,0.06447252027162362,0.025469219641625296,-0.011425284542311032,0.08730800612833607,-0.01534608415456986,0.005481329893300929,-0.023463204999375934,0.014025478907620533,0.059742688469692565,0.0309786679238753,0.2929582511706409,-0.039473617103902195,-0.04452510203177803,-0.030123888199715468,0.01046494702542749,-0.033298986751876966,-0.06618806822492208,1.0,0.15850650228425184,0.11304727884625487,-0.07237934165127065,0.15190025200117316,-0.01734704172594696,0.010034721804689908,-0.021243275690282133,0.006037362717554753,-0.030717546409764148,0.13804106532670948,-0.08815071149388097,-0.09980548097427963,0.0061808314489131735,0.09556703936630043,0.19029524204694517,0.01506415109816606,-0.03852110803331704,-0.05975786415288645,0.13283133392125898,0.133174035281004,-0.1952512300287369,-0.09664038752384552,0.22272500375979482,-0.05638133460313262,0.008937383105205516,0.14416624497122307,-0.029373362834537012
d_2014_2018_median_home_value,0.11343590078010682,0.097584182484818,-0.02862314082807362,-0.007587338596722464,0.04947267756847948,0.07623563200194344,-0.03922740162965671,0.14928905946844498,0.0441488167161118,-0.007534267504729185,-0.01599881177818928,0.056169344029733136,0.09014225351087828,0.3323815534823418,0.07813228186055368,-0.1199361426092136,-0.01835279414850783,0.05135717267199973,-0.007573263382777231,-0.011748822744536497,0.1952275766920654,0.7718607635210226,0.03733944264134887,-0.05001856179656445,0.21592259052836138,-0.02456630852782435,-0.004420184907209656,0.02857292021104955,0.02847164454178808,0.022914928918157884,0.06543240997677638,0.1055838031108372,0.07034000891980828,-0.04242293683420505,-0.03346722111020419,0.03311938444662224,-0.012258851197688556,0.0104797773889864,0.0817941444283492,-0.08409199446676675,0.01295319205356794,-0.05556159147318204,0.1414005663148338,0.021465071237234703,-0.010649253510460937,0.02506953009870752,0.008128111792533494,0.047947369247935884,0.07811275588578075,0.34059641018041276,-0.0007697893966043278,-0.10606553590564445,-0.018237256026802453,0.030261225360724193,0.00337061428781826,-0.024716794535556138,0.15850650228425184,1.0,0.03400181014600818,-0.002525522083950142,0.14483536977102124,-0.05116563629483781,0.006258732236556741,0.0027849720841680975,0.02539988584315847,0.07130673143523482,0.08652098409102656,-0.06437708953008348,-0.07075821573775881,0.03575628211040118,-0.09472380048008745,0.10742273269884488,0.07899757443067391,0.14670030086985048,-0.12385619975217761,0.04991140049066365,0.3257008351858203,-0.11567281664909769,-0.09586654305260604,0.13217300551905722,-0.23932018916682285,0.15245801723565205,0.023147163943644203,0.11778781493810107
d_2014_2018_percent_households_with_people_under_18,-0.03683351842489471,-0.03387415293147723,0.0075682290694587435,0.038084299106686016,0.03340182551861674,0.003984493324855017,-0.009431860694340929,0.008065747477027223,-0.035667797866306986,0.033561995729199545,-0.00936690681972225,0.14786781538061033,-0.026428506808052348,0.016492057579790918,-0.12794799319228253,0.04248913701679214,0.06223208213866346,0.0408317411784534,-0.09150435371822227,-0.0591962173981095,0.11950317768478644,0.06361168884821629,0.5947131871317083,-0.028776623506388932,0.04077022877923249,0.01053824361492513,-0.06580153087529039,-0.03018838171469067,-0.005359627981398698,-0.11631022907947047,0.0003656068418645781,0.09695999945283958,0.059968299431263014,0.07786513162405624,-0.044560043961296945,0.0419805977738131,-0.021447406703664424,-0.06285166317227958,0.005206901089048122,0.0503357588211055,-0.22365045964817676,-0.03864562047349994,0.06801102762154573,0.033603260321928737,-0.04058194316517519,-0.0016986793959673637,0.019706571126220637,0.32797481537272644,-0.046146626264713386,-0.09429499001098561,-0.18640121696808107,0.006068946224022499,0.056260638333619904,0.003581589081295681,-0.08029909543493828,0.01695310463724827,0.11304727884625487,0.03400181014600818,1.0,0.028316648859244876,-0.057900065140101147,-0.035588737548769664,-0.028392954237844877,-0.013921908327731389,0.013174317310055568,-0.012603269386992345,0.2171310695138478,-0.17917571137760854,-0.11852287091664931,0.039862340966018574,0.15700662970212861,0.11585780442574821,0.03262434188060244,0.016506738860045955,0.04305797484070731,0.09139280426469018,0.09005168821678194,-0.2558605491786983,-0.02025653253586194,0.1298516071094036,0.0025317189326972875,-0.03915180390310281,0.037767438181440974,-0.015192891396319108
d_2014_2018_percent_of_households_in_same_house_year_ago,0.0007372264504559433,0.003806812646787823,-0.011859618926886566,-0.0014797197115162786,-0.031062897164560944,-0.026398954383510084,-0.1214180808277406,-0.026797763086024363,0.006557614038683148,0.07792223659167971,-0.033162571113311556,0.003622129164994449,0.011960252250911558,-0.010695507959925703,0.028917159996312607,0.0197029170023355,0.029272260240245564,-0.041106464972971046,-0.007999069455694,0.03600764483763418,-0.05155055425911965,-0.04269100940677577,-0.024049788838124548,0.5097263684399074,-0.08587676376330487,-0.0025951186132742747,0.026561548968044604,0.04705244314769748,-0.028603448251270546,-0.03249615759124687,0.0139138977275005,0.018447622434858302,-0.019595324600084032,-0.021457166844949006,-0.0276958479986562,0.02048994061026517,0.0237648586469837,-0.04476239123703161,-0.009138762890008617,-0.062484101628165485,-0.03562237204423746,-0.2675661411177073,-0.05155735048739114,-0.04077623132041734,0.046563427110666605,0.02359605351763343,0.017011670989676025,0.041249922496819816,0.0035417558811651176,-0.01906492719214007,0.051000851274446146,0.013719585895238707,0.007432157044025188,-0.07343613346040632,0.07036320588874592,0.07715838876080533,-0.07237934165127065,-0.002525522083950142,0.028316648859244876,1.0,-0.1546924158245718,0.0013111020063047596,0.00036373490806503023,-0.011613373026173539,-0.05454591514681043,0.0315989110482412,-0.12623745635980704,0.05422556173479954,0.1284674697913814,-0.02502769341464199,-0.09985738066792342,-0.018968120959938817,0.0038195601569871542,0.05181881219406384,-0.0039012453910846857,-0.026416540655623495,-0.061260889199011834,0.06443925419784738,-0.18116097241845616,-0.03618565864407246,-0.03600746464121642,-0.0072105936360516145,0.0029354459935606206,0.04883755903466211
d_2014_2018_percent_bachelor_degree_or_higher,0.07106682259071508,0.05544104778941126,-0.010481040645989998,-0.01826188288150132,0.02043733562455957,0.03201866071965652,0.05715681873989161,0.07208105193928024,0.005676110451039541,-0.02034006088812835,-0.027639104948311212,0.025401674525030005,0.07812306508791779,0.2120723120254639,0.13444839733163724,-0.08708271514354857,-0.02376188751828444,-0.037650078810211866,0.054472212823513715,0.017062617117193035,0.15558871172293862,0.09930648024347198,-0.028514560451229843,-0.07781182694272507,0.5654816709663506,-0.02175597416376071,0.025261946274353807,0.015643533689979318,0.027578291072174865,0.05023319645977375,0.04763705673252764,0.015173101951302474,0.06046040636781342,-0.08200734799272505,0.032816245199197853,-0.06601292325885276,0.08458169932949405,0.01124444890460317,0.03638892828141996,0.011261571707879506,-0.015992001054768248,-0.03647513897614223,-0.16920808584099778,-0.02470506826476994,0.024637251610235063,0.026258649728161634,0.015070531516456867,-0.022270369452921157,0.07640522040398347,0.27082359517795135,0.02285000413408663,-0.003580888640040535,0.004425941224081918,0.026076853935474178,-0.09754270935723423,-0.004607992598405851,0.15190025200117316,0.14483536977102124,-0.057900065140101147,-0.1546924158245718,1.0,0.034055651795916034,-0.010393597962092837,-0.020212122668571867,-0.004438472597254672,0.034742389069403634,-0.0006397352813907844,0.08355842833749914,-0.018115316936351888,-0.1412888943722565,-0.013785099785049758,-0.034248411189134235,0.03934225885588381,0.09108582936480006,-0.07949921625648249,-0.06591413878841726,0.049548827427174064,-0.023817655696163474,0.0007385161762381322,-0.05920366497041838,-0.12252416774785438,0.14817125770244827,0.0003603622209735624,-0.031271626569346074
d_2014_2018_percent_car_commuters,0.0028986350226503314,0.0022665874120716308,0.010563847905433283,0.015269847246554382,0.005745513664708961,0.003371854382928754,0.003210035723597808,0.009909800022449853,-0.010535736360262565,0.0009132149967933011,-0.011243533675484108,-0.010943852146623368,0.0014141081242974736,-0.01118935494464476,-0.01431046607488675,0.04937326321004652,0.004905155710064567,-0.018724636957962334,0.020689555649871537,-0.015220362271522419,0.014215181323626949,-0.05272383376190191,-0.00516516753356924,0.031360499159741796,-0.028207325513825217,0.5316257802968645,-0.38122534302790506,-0.002797326844116084,-0.1489146795950106,-0.0026593761377337564,0.002618897311765028,-0.027629877842257258,-0.054977491638420195,0.0030603474906015773,0.014870282309122162,-0.001159216079201661,0.03617294481842158,-0.023428596538593905,0.01660107270488691,-0.018317397002855222,0.01528290718566218,-0.0004119115311532085,-0.0363296658400816,-0.32529734721507947,0.2401462619611986,-0.011144759626539184,0.11999741102197477,-0.01166563066331744,-0.0007809356901969945,0.00828284100087808,0.048847370838133695,0.05850171822160922,0.008954008843464872,-0.022571585831875577,-0.04723660934317756,0.006932022196402257,-0.01734704172594696,-0.05116563629483781,-0.035588737548769664,0.0013111020063047596,0.034055651795916034,1.0,-0.7174766054255691,0.014191973489643099,-0.2708721790887093,0.01712938245534237,-0.033217659154260386,0.0028560702832741594,0.05217179687370835,0.012419827658880651,-0.06137365702111985,-0.054999866592472295,-0.004728380659121354,0.013967513018372985,0.009197373437524468,-0.004494353601749994,-0.02121236877910834,0.061707917422272406,-0.005934875971210326,-0.051947448375216185,-0.07427876202080065,0.06205176085289944,0.008731996772758573,0.0010899400405072416
d_2014_2018_percent_public_transport_commuters,0.010902338989790499,0.019387521364705937,-0.008696722857466196,-0.010593978499633576,0.015683923007361728,0.025283914202803758,-0.009880017355763862,-0.009168885485659502,0.017252774673859488,0.02848499370829253,-0.014290964036400476,-0.03064302139700925,0.00021918140865569323,0.010695033497394065,-0.008025411773553346,-0.012502373542752012,-0.01456467260522258,0.011245728127173619,0.01694340900920478,-0.01228363478965398,0.01463165277234116,0.0027821193883301207,-0.01535755655650255,-0.012434321324600364,0.012673519130946293,-0.36511454100821034,0.5076094141416189,-0.02072044045667317,0.07422459221533743,-0.0018121492816198551,0.002437553846934144,0.04067070326150117,0.00936549322611844,-0.025491318194440105,0.0069198608425257565,-0.007860622328978347,-0.002981588757734275,0.01950212706585646,0.016314682637368055,0.015544535940182345,0.014395364521345273,0.0025887256918017774,0.010602391465438607,0.2514372779929957,-0.3606361135240005,0.05751374128773186,-0.12475168349385041,-0.03897404234849854,-0.002623671744740906,-0.020643739899578448,-0.01974319530839913,0.011258295966488594,-0.016425236803068042,0.02312863491627502,0.039907908921426635,-0.03615519175142256,0.010034721804689908,0.006258732236556741,-0.028392954237844877,0.00036373490806503023,-0.010393597962092837,-0.7174766054255691,1.0,-0.0715112803518517,0.19077985137325493,-0.02508902954858835,0.007911253823802748,-0.008421208562085841,0.01501372108237434,-0.01446244038126861,0.05649778929359267,0.039017580327173416,-0.008557662332642891,-0.023666284776590267,-0.019038528793763033,-0.00014323357644854286,-0.027219001232067608,-0.042653629165906995,-0.01147852388707716,0.03572244049218127,0.061454810945533046,-0.08302195993938338,0.00545737627376195,0.009003936688309016
d_2014_2018_percent_public_transport_trips_under_45_min,0.006769848518875279,0.007262902550597337,0.0024444287341076833,-0.003275844064914109,0.0029626008940296044,0.0001306795414008998,0.07766414442201872,0.0009656758593300665,0.004383121020464839,-0.03952304288336609,0.000466416151675975,-0.006327754314542272,-0.010072260408571544,0.16247184889224645,0.0027676342591954673,-0.0055170971824367535,0.0387098707361235,0.0025378454127184978,-0.023534069359066098,-0.01967823006180058,0.07664124264022908,-0.14988288972273434,-0.006875590588066649,-0.011173628393618249,-0.028110408416532704,-0.012847077544336156,-0.04905965654267261,-0.21692592349393083,-0.02437796755517984,0.005764721461146845,0.015691579749508647,-0.07968105427304169,-0.031262464699140576,-0.016805260769083515,0.028890065964016783,0.041184961156538094,-0.009694248297358697,-0.03202007957309797,0.04189871540735958,-0.01241070021675438,-0.0069917072429784635,0.0008837743478213565,-0.01971579496632818,-0.028823053066980776,0.013866931213792542,-0.9625336262788206,0.143788963497992,-0.014923227737789693,-0.036750118470497924,0.2956009367479682,0.03996098516496776,0.00750047065819642,0.039442550004470375,-0.04005333497543603,-0.014992607528749554,-0.008065643887177471,-0.021243275690282133,0.0027849720841680975,-0.013921908327731389,-0.011613373026173539,-0.020212122668571867,0.014191973489643099,-0.0715112803518517,1.0,0.27037012078946243,0.029313670770875707,-0.027078991939764735,0.016028184036287786,0.013581238067550409,-0.0008572296265697529,-0.08269354337947486,-0.1765637551668244,0.008273266443569353,-0.013084811125024244,0.204222325390328,0.02485831081920107,-0.04354081329481517,0.045261369859491335,-0.007604311983997361,-0.03751318478075769,0.029329482496947758,0.06478500174929738,0.03950442086411886,-0.11269588897173492
d_2014_2018_percent_car_trips_under_45_min,-0.0033026546686045115,-0.0011427343756733148,0.006612152719073735,-0.01113103118443575,-0.0964176336248724,-0.062383451159781195,0.11082032902244389,-0.051609347493133916,0.0018307404944020883,-0.05899530105354271,0.007252291047515214,-0.06369918567547822,-0.07598517265894406,0.007202728967281099,-0.020878093645653115,-0.010806394331573986,0.025996696942282235,0.0283243293409491,-0.03185564411632854,-0.02927564526069082,-0.07327689644948879,-0.12375157359715215,-0.015149753457917884,-0.03517788699176435,-0.07234570637585894,-0.15684568421963016,0.08635375125248079,-0.11070762107899357,0.515363669446797,0.026215966430995163,-0.028794596662275698,-0.030014601066616325,-0.017054504719672264,0.014030733384372237,0.02776267930895176,0.0451037815061355,-0.03988846776484436,0.0418883430380541,-0.04039580454781913,0.00400491285030405,-0.030443150911963233,0.006444178064345689,-0.08441528728386197,0.07427110409941194,-0.07872207064075311,-0.26994088248320086,-0.23040473161098052,-0.11128550295200972,-0.09315995556144994,0.0357650680446931,-0.0015828550611011025,-0.02976359939294778,0.025906577072544002,-0.012778917298138648,0.004678021267839957,-0.07714701537070945,0.006037362717554753,0.02539988584315847,0.013174317310055568,-0.05454591514681043,-0.004438472597254672,-0.2708721790887093,0.19077985137325493,0.27037012078946243,1.0,0.00843799313971207,0.01907264943967385,-0.019024394538133906,-0.019559440675439868,0.010520392915232839,0.042204129640999455,-0.0016544053457308136,0.02780354636082505,-0.053510844333843406,0.09153361692937999,-0.020336142721651667,-0.00709153959792396,0.027617696430739833,0.10979803083316417,0.009415804259647671,0.0944607920277485,-0.013659173785818485,-0.041053061398334215,-0.16274986718743395
orig_pop_density,0.04513836406878313,0.07454761406203796,0.10234468643368463,0.055580442825150726,-0.0016970705270162628,-0.0450309766095672,0.1103636030053457,0.5593328573559435,0.17912650190618418,0.576653679057621,-0.04763770289061368,-0.026374747994927783,0.013906968428596556,0.05895000645440116,0.11825921748869427,-0.06372022037134109,0.543840384470883,-0.09604986539520322,-0.006899926566310707,0.02252269737236911,-0.015725012323723263,0.09224685712453488,-0.051266052790126575,0.05221496753042143,0.010504692376880538,-0.02682033684356499,0.007033616244946743,0.03906450929954005,0.036986019924764135,-0.04545393168171079,-0.060006832375871615,-0.002068074500901967,-0.03583648097169325,-0.09481137324727115,-0.017781687027865742,-0.03920432968687603,-0.014650309939415608,-0.01789887374062081,0.016211760057694972,-0.02449796048283724,-0.05083025402558721,0.018259098210412005,0.0041733547753505925,-0.04310835327918387,0.027756995460112805,-0.014759161485825173,0.04352647986338487,0.01561783758047443,0.09794550723744833,0.0845248027781016,0.1289157634058414,0.030036133638354546,0.548110289151211,-0.06440225382648272,-0.014543775171927413,0.057796585825890284,-0.030717546409764148,0.07130673143523482,-0.012603269386992345,0.0315989110482412,0.034742389069403634,0.01712938245534237,-0.02508902954858835,0.029313670770875707,0.00843799313971207,1.0,-0.10545327287390853,-0.03315150912141736,0.28485727484087614,-0.043120967698153316,-0.24203872442816163,0.08203773954682342,0.908751824217634,0.5585076172658887,0.01651262943360071,-0.12024906922140555,-0.010428943559479757,-0.0529994136363215,-0.13303987462248712,0.06263356720276746,-0.573744272097439,0.45488796263107817,-0.09871967164229052,0.027603975301070116
orig_percent_non_hispanic_or_latino_white_alone,-0.08552699036486755,-0.11920217450300037,-0.08180248807732496,-0.050905002044284525,-0.002624339903797935,0.05103402845655004,0.01720439797218666,0.10194517512818796,-0.13053965590950733,-0.0391765855269834,-0.03702574611500846,-0.03938538363974151,-0.07290565788919921,0.24410383628838078,-0.35226991261568896,0.2554886811511125,-0.006904572673248758,0.13059084830118114,-0.03569792465502917,-0.16806448351602613,0.2081241546323362,0.11275742092332264,0.28314657922030007,-0.17290554970898026,0.0672753713946237,0.0015551431826825962,-0.04380497325986209,-0.028650332092411725,0.013244284590604513,-0.013222254891030918,0.038935975274378844,0.1470563026432383,-0.23828566565750103,0.3288784302745882,0.0021288662969759305,0.09542096692497352,-0.0694709325928799,-0.04621189641638979,0.07274274031934314,0.07307101582140339,0.13503133914622556,-0.0901090564160784,0.08022063632072927,0.032615788065225984,-0.054896480497183854,0.01420528131234503,-0.018946692363588542,-0.037908845538850065,-0.17402218445739323,0.18877577709222812,-0.07825453281352279,-0.03791132138685232,-0.00657872164603592,0.06974666524603422,0.027998277273858094,-0.1452727644637457,0.13804106532670948,0.08652098409102656,0.2171310695138478,-0.12623745635980704,-0.0006397352813907844,-0.033217659154260386,0.007911253823802748,-0.027078991939764735,0.01907264943967385,-0.10545327287390853,1.0,-0.7695070665379209,-0.2735291992124265,0.008793233058196645,0.2843503877614405,0.478401435971401,0.05374909924767808,-0.03264590590662444,-0.048997518725723804,0.3707643175714865,0.3819889686951701,-0.4432703712231946,-0.005867679139196386,0.5456179151288446,0.09834597615510983,-0.34896138310167457,0.07525572229731912,-0.000679754181759243
orig_percent_non_hispanic_black_alone,0.03787924093120791,0.04976173431806388,0.031483638620717264,0.016861197541495572,-0.016146511641310507,-0.04022891342889456,0.019030027794982415,-0.1590113432200468,0.10946613156390772,-0.0485018642352248,0.04731428612200368,0.06274802688512983,0.07561375199469715,-0.12491250639613222,0.29808052557077225,-0.3444369162469514,-0.05833815880977883,-0.09793330132654311,0.0406807740997978,0.16865105962021937,-0.13125685461788247,-0.08127320214098797,-0.2484242041159174,0.08272585865349984,0.02053439778973133,-0.007669557990918287,0.0286869155655164,0.01919096329628034,-0.011154818423418427,0.006540149298494536,-0.028869330994514327,-0.0926152005668301,0.35633229547560286,-0.35880533523308566,0.04167516328382245,-0.03933849137240969,0.05780037090930216,0.06858990428287962,-0.041922160975833074,-0.0391747744069258,-0.13040666129119768,0.04667197182000038,-0.044575795601694654,-0.010109189859135866,0.03791537562904144,-0.008623800373488422,0.016449396780979255,0.07666751397792776,0.16630519364838475,-0.07932504059847267,-0.10414815768644291,-0.0458176211113604,-0.06005546136191865,-0.07259628211884507,-0.01283716496596989,0.14343089702300008,-0.08815071149388097,-0.06437708953008348,-0.17917571137760854,0.05422556173479954,0.08355842833749914,0.0028560702832741594,-0.008421208562085841,0.016028184036287786,-0.019024394538133906,-0.03315150912141736,-0.7695070665379209,1.0,-0.11253128741321917,-0.4277597566105669,-0.16459638040371113,-0.2808490570894753,-0.07953826829968204,-0.08330051219201776,-0.04722089962355817,-0.2979788038749538,-0.27816845277304547,0.3147393056526079,0.08801241068059937,-0.36179090723630064,0.0032795616689551893,0.20693960531635447,-0.04385590796531684,-0.0002761936876535779
orig_percent_hispanic_any_race,0.07185684453921666,0.1403417994843292,0.16058796112918575,0.06526596303967883,0.03634351482842893,-0.031167049655702057,-0.18749623438291102,0.08969286612736506,0.14575229080813137,0.24234139711382846,0.018015178711181676,0.024941313443401312,0.08672137854292912,-0.15765009676823527,0.08660761312858264,0.09880851094264038,0.14376903475486283,-0.05068432002539837,0.040166571923573105,0.079132824135766,-0.14454528892099092,-0.11153121041371446,-0.18731953561952452,0.16975330311042636,-0.02381318014167514,-0.018318067752397842,0.09081385847423395,0.010210983405336474,-0.00203023564959048,0.028126515778042326,0.03610715176188951,-0.05991829260062609,-0.4906442334716496,-0.10373733286322642,-0.21493910123125473,0.004533748276139509,0.014326099585809842,0.02455477063819226,-0.05534221861406986,-0.09692144136205624,-0.11262963051474208,0.08131380385028501,-0.009696072231352913,-0.06934963756806896,0.08354018871115165,-0.012143107367602799,-0.012093331726967594,0.0018776924647570053,0.10547668577874064,-0.15042726725887684,0.5976073878252217,0.23468234419761702,0.14695807966604565,-0.060674215464712904,0.042392650257004186,0.07949587123776963,-0.09980548097427963,-0.07075821573775881,-0.11852287091664931,0.1284674697913814,-0.018115316936351888,0.05217179687370835,0.01501372108237434,0.013581238067550409,-0.019559440675439868,0.28485727484087614,-0.2735291992124265,-0.11253128741321917,1.0,-0.15728539145583934,-0.40138213598716915,-0.38802315679272453,0.0881145223908667,0.32640486828666454,0.06867305817304152,-0.2930579938909422,-0.27976257400179044,0.39021152332227976,-0.10889507123899146,-0.44806720117117743,-0.2523863844811571,0.32454601546345524,-0.026589302291903254,0.09248701019960322
orig_percent_non_hispanic_asian_alone,-0.009665449951979242,-0.038873638278342636,-0.06719712088195742,-0.024526181626876007,-0.0025548338238159216,0.030751746505735977,0.07671313803183459,0.02181974305098369,-0.09262878501726547,-0.16624835833148088,-0.023717508480518325,-0.09179467692468915,-0.08267842975039189,-0.07468025607687391,-0.15769397769465862,0.08471728209840869,-0.01619279922746743,-0.015096333335242403,-0.02500769867420557,-0.13182005991732976,-0.0016940498823438594,0.05651993367847719,0.10957250549530367,-0.025046552328368183,-0.1410541682759185,0.025875968463373714,-0.05366205469915231,-0.0009719071306706121,0.013411446793167456,-0.008713475975829629,-0.028753010588972224,-0.028791285780838623,-0.05423255800582151,0.17578270922047975,0.04028065529299494,-0.11293360896935092,-0.027317765818324992,-0.09048394191265074,-0.0021081208161070385,0.03525565416824113,0.09604765615751396,-0.00023354472272137783,-0.054141341988035496,0.01724232201537593,-0.04562480765501928,0.0005746527241033881,0.0095961519501473,-0.11311450425317875,-0.10754441912904197,-0.07824451154426001,-0.06955303503854686,-0.07543163642649185,-0.012437908113612069,0.06275572283034264,-0.002035860387293786,-0.1136869293178578,0.0061808314489131735,0.03575628211040118,0.039862340966018574,-0.02502769341464199,-0.1412888943722565,0.012419827658880651,-0.01446244038126861,-0.0008572296265697529,0.010520392915232839,-0.043120967698153316,0.008793233058196645,-0.4277597566105669,-0.15728539145583934,1.0,0.15254074590586608,-0.0004737017733708675,-0.06039574038330388,-0.05183184486751308,0.1124742326511494,0.17484083165023212,0.13338022345165074,-0.1302169005756877,-0.02862009915156542,0.09308165839581488,0.05134960280998184,-0.057216699222143695,-0.013591964491564584,-0.0829516913149678
